id,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,gross,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
58886,147,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1957,12,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,5,24,1,0
58888,99,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,8,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,32,1,0
58889,94,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,11,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,16,32,2,1
58891,91,68,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,4,16,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,10,28,2,0
58892,103,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,4,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,7,21,1,1
58893,108,64,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,4,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,12,32,3,0
58894,112,81,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1926,12,13,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,10,10,15,44,1,3
58897,93,62,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2004,9,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,14,54,3,0
58899,112,76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1932,9,13,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,3,40,3,0
58900,129,69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1947,9,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,7,31,1,0
58902,134,76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1942,12,14,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,6,17,0,0
58904,112,71,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1981,7,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,18,0,0
58906,118,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,2,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,10,0,7,0,0
58907,104,69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,3,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,6,18,0,0
58910,96,76,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2013,10,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,2,12,0,0
58911,113,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2009,12,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,62,1,0
58912,104,62,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,23,3,0
58913,107,63,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1984,10,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,21,43,4,0
58914,112,68,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,8,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,11,40,0,0
58915,109,71,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2012,9,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,8,2,15,1,0
58916,173,81,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,12,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,16,37,0,0
58917,99,73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992,11,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,4,26,0,0
58918,90,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1957,10,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,10,30,5,0
58921,100,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1976,8,17,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,10,32,3,0
58922,127,44,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2012,2,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,8,15,2,0
58923,99,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,11,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,19,0,0
58932,96,62,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2014,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,7,63,2,1
58934,99,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1994,4,17,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11,37,2,0
58935,115,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1984,12,16,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,5,14,1,0
60074,106,69,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,4,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,6,19,0,0
60379,70,61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2014,5,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,5,9,0,0
61258,82,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,6,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,2,18,0,0
61775,112,38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2005,3,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,9,30,0,0
62514,93,49,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,8,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,19,1,0
62835,117,71,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,7,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,1,5,0,0
63044,90,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2005,2,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,41,1,0
63112,88,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2009,7,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,39,0,0
63711,88,28,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1991,1,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,15,0,0
63754,81,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,6,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,5,29,1,0
63785,80,37,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2012,7,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,6,27,1,0
63971,85,53,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1993,2,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,11,0,0
64022,108,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,3,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,10,5,60,4,0
64239,111,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2001,6,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,36,0,0
64284,85,42,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,11,38,1,0
64401,85,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,8,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,23,1,0
64408,85,58,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2003,1,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,8,28,2,1
64436,81,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,3,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,5,17,0,0
64468,85,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,1,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,2,17,0,0
64472,64,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1954,5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,3,40,5,0
64629,60,74,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1995,1,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,8,23,0,0
64684,95,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,10,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,2,17,1,0
64723,88,22,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2012,3,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,5,13,0,0
64803,86,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1986,11,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,8,18,0,0
64843,89,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,4,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,2,25,0,0
64918,77,40,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1996,11,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,40,0,0
64946,73,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1952,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,10,7,17,0,0
64965,93,62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2011,2,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,5,28,0,0
65025,94,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1994,1,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,9,23,0,0
65032,98,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1994,5,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,32,2,0
65071,86,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1983,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,25,1,0
65093,112,68,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,11,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,2,12,1,0
65120,99,48,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1991,1,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,24,1,0
65128,106,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1982,7,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,8,6,35,3,0
65140,98,54,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2015,4,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,3,10,0,0
65155,95,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1988,4,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,39,0,0
65161,89,44,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1987,6,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,17,3,0
65170,89,40,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1983,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,5,32,2,0
65185,91,73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1968,4,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,10,3,16,1,0
65187,99,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1985,8,17,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,32,1,0
65189,99,65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991,9,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,7,16,0,0
65194,90,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,9,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,4,18,3,0
65195,121,74,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1995,3,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,10,5,22,0,0
65196,119,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2016,5,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,10,4,13,0,0
65210,81,69,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,11,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,5,25,1,0
65240,90,54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,18,1,0
65287,104,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2014,11,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,10,8,55,4,0
65291,95,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,7,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,7,9,0,0
65293,108,68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1984,11,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,25,0,0
65310,66,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1953,6,13,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,9,18,0,0
65320,78,42,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1981,12,16,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,13,0,0
65322,104,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1974,3,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,3,21,0,1
65334,105,56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,3,17,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,45,3,0
65346,97,54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,3,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,11,0,0
65351,85,74,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1952,4,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,2,3,15,0,0
65352,100,62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1984,4,17,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,15,1,0
65384,111,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,6,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,42,0,0
65388,93,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1981,10,17,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,27,1,0
65389,91,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1977,10,16,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,22,0,0
65395,110,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1995,12,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,33,0,0
65396,117,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1986,6,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,7,0,0
65407,110,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2011,4,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,8,0,0
65408,106,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1983,9,16,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,9,55,6,0
65417,94,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1990,9,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,13,42,7,1
65419,108,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1996,1,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,58,2,0
65422,115,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1996,5,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,20,1,0
65428,117,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,6,16,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,28,1,1
65429,97,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2014,7,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,13,1,0
65430,106,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2015,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,18,1,0
65433,84,71,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2012,2,16,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,15,35,2,0
65435,114,71,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1983,6,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,6,21,0,0
65441,112,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2009,8,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,46,2,0
66574,60,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1922,12,17,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,5,19,3,0
66914,124,56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,11,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,3,2,10,0,0
66927,105,71,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1999,2,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,3,14,60,3,0
67044,109,55,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,9,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,6,12,0,0
67080,105,47,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,4,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,3,10,0,0
67163,87,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,5,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,4,0,0
67213,120,62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1998,12,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,3,6,0,0
67249,82,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,3,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,9,0,0
67254,86,73,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,5,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,14,24,1,0
67264,119,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,8,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,60,5,0
67267,85,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,10,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,13,0,0
67275,94,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,8,17,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,10,4,39,0,0
67304,87,77,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,11,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,9,41,1,0
67324,104,68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,3,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,12,47,5,1
67397,109,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,18,3,0
67404,96,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1983,4,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,2,14,0,0
67407,85,51,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,9,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,13,23,1,0
67419,95,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1986,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,0,12,0,0
67428,91,37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1987,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,10,0,0
67430,97,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,12,45,2,1
67442,85,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,9,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,2,20,0,0
67458,116,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,5,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,11,0,0
67488,93,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,4,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,7,2,46,4,0
67491,91,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,31,7,0
67492,95,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1986,11,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,15,1,0
67496,107,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,12,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,3,15,0,0
